AnoHecho;CodigoMunicipioHecho;Departamento;Municipio;Zona;Sexo;Edad;UsuarioVia;ActorVial;TipoVehiculoGrupo;ObjetoColision;CondicionVictima;DiaOcurrencia;Rango3horas;ConteoRegistros
2022.0;85010.0;Casanare;  Aguazul  ;Rural;Mujer;43.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;1.Lunes;;1.0
2016.0;76109.0;Valle Del Cauca;Buenaventura;Urbana;Hombre;63.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;6.Sábado;;1.0
2022.0;68547.0;Santander;Piedecuesta;Urbana;Hombre;29.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;6.Sábado;;1.0
2023.0;52001.0;Narino;Pasto;Rural;Hombre;40.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;7.Domingo;06:00 a 08:59;1.0
2021.0;76364.0;Valle Del Cauca;Jamundi;Sin Información;Hombre;54.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2016.0;20517.0;Cesar;Pailitas;Rural;Hombre;29.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;conductor;6.Sábado;;1.0
2017.0;5088.0;Antioquia;Bello;Urbana;Hombre;10.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte de carga;Conductor;3.Miércoles;12:00 a 14:59;1.0
2022.0;76036.0;Valle Del Cauca;Andalucia;Urbana;Hombre;68.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;2.Martes;;1.0
2022.0;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;75.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;5.Viernes;;1.0
2019.0;25175.0;Cundinamarca;Chia;Urbana;Hombre;56.0;Peatón;;No Aplica;Transporte de carga;Peatón;3.Miércoles;;1.0
2017.0;81001.0;Arauca;Arauca;Urbana;Hombre;27.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;6.Sábado;03:00 a 05:59;1.0
2019.0;11001.0;  Bogota Dc  ;Bogota;Urbana;Hombre;54.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte de pasajeros;Conductor;7.Domingo;09:00 a 11:59;1.0
2025.0;23001.0;Cordoba;Monteria;Urbana;Hombre;31.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;5.Viernes;21:00 a 23:59;1.0
2019.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;67.0;Peatón;Peatón;No Aplica;Transporte de pasajeros;Peatón;7.Domingo;;1.0
2023.0;19355.0;Cauca;Inza;Rural;Hombre;39.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;5.Viernes;;1.0
2018.0;5001.0;Antioquia;Medellin;Urbana;Hombre;62.0;Peatón;Peatón;No Aplica;Transporte de pasajeros;Peatón;7.Domingo;12:00 a 14:59;1.0
2024.0;25754.0;Cundinamarca;Soacha;Urbana;Hombre;37.0;Peatón;  Peatón  ;No Aplica;Transporte individual;Peatón;2.Martes;;1.0
2022.0;13001.0;Bolivar;Cartagena;Urbana;;32.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;6.Sábado;;1.0
2015.0;13001.0;Bolivar;Cartagena;Urbana;Hombre;28.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;7.Domingo;03:00 a 05:59;1.0
2019.0;81300.0;Arauca;Fortul;Rural;Mujer;53.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Pasajero;2.Martes;15:00 a 17:59;1.0
2025.0;15806.0;Boyaca;Tibasosa;Rural;Hombre;18.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;6.Sábado;18:00 a 20:59;1.0
2024.0;47001.0;Magdalena;Santa Marta;Urbana;Hombre;27.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;1.Lunes;;1.0
2025.0;70670.0;Sucre;Sampues;Urbana;Hombre;23.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;5.Viernes;;1.0
2015.0;;Bogota Dc;Bogota;Urbana;Hombre;57.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;  Transporte de pasajeros  ;Conductor;5.Viernes;03:00 a 05:59;1.0
2022.0;50001.0;Meta;Villavicencio;Rural;Hombre;21.0;Usuario de moto;Usuario de moto;Motocicleta;Animal en via;Conductor;4.Jueves;03:00 a 05:59;1.0
2023.0;52786.0;Narino;Taminango;Rural;Hombre;43.0;Usuario T.Pasajeros;Usuario de vehículo;Transporte De Pasajeros;No aplica;Pasajero;6.Sábado;21:00 a 23:59;1.0
 2015.0 ;15236.0;Boyaca;Chivor;Rural;Mujer;55.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;No aplica;Pasajero;7.Domingo;21:00 a 23:59;1.0
2023.0;44279.0;La Guajira;Fonseca;Urbana;Mujer;37.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;5.Viernes;03:00 a 05:59;1.0
2019.0;13442.0;Bolivar;Maria La Baja;Rural;Hombre;48.0;Usuario de moto;Usuario de moto;Otras Motos;Transporte de carga;Conductor;4.Jueves;;1.0
2017.0;8001.0;Atlantico;Barranquilla;Urbana;Hombre;19.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;2.Martes;12:00 a 14:59;1.0
2019.0;8001.0;Atlantico;Barranquilla;Urbana;Mujer;22.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Pasajero;2.MARTES;06:00 a 08:59;1.0
2020.0;76520.0;Valle Del Cauca;Palmira;Urbana;Mujer;20.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;6.Sábado;;1.0
2024.0;13001.0;Bolivar;Cartagena;Urbana;Hombre;19.0;USUARIO DE MOTO;Usuario de moto;Motocicleta;Objeto fijo;Conductor;2.Martes;;1.0
2022.0;76248.0;Valle Del Cauca;El Cerrito;Rural;Hombre;19.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;7.Domingo;18:00 a 20:59;1.0
2021.0;47551.0;Magdalena;Pivijay;Urbana;Hombre;34.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;7.Domingo;;1.0
2022.0;25875.0;cundinamarca;Villeta;Rural;Mujer;24.0;Usuario de moto;Usuario de moto;motocicleta;Sin info.;Conductor;7.Domingo;;1.0
2019.0;52699.0;Narino;Santacruz;Rural;Mujer;25.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Pasajero;5.Viernes;12:00 a 14:59;
2020.0;5154.0;Antioquia;Caucasia;Rural;Hombre;38.0;Usuario de moto;Usuario de moto;Motocicleta;Sin info.;Conductor;4.Jueves;;1.0
2023.0;76001.0;Valle Del Cauca;Cali;Urbana;Mujer;72.0;Peatón;  Peatón  ;No Aplica;Transporte individual;Peatón;6.Sábado;;1.0
2022.0;13667.0;Bolivar;San Martin Loba;Urbana;hombre;36.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;2.Martes;06:00 a 08:59;1.0
2023.0;5615.0;Antioquia;Rionegro;Sin Información;Hombre;50.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;5.Viernes;;1.0
2022.0;25430.0;Cundinamarca;Madrid;Urbana;Mujer;82.0;Peatón;Peatón;No Aplica;Bicicleta;Peatón;6.Sábado;;1.0
2022.0;68547.0;Santander;Piedecuesta;Urbana;Hombre;26.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;6.Sábado;00:00 a 02:59;1.0
2023.0;50110.0;Meta;Barranca Upia;URBANA;Hombre;36.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;6.Sábado;;1.0
2024.0;23350.0;;La Apartada;Urbana;Hombre;41.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;1.lunes;;1.0
2024.0;25843.0;Cundinamarca;Villa San Diego Ubate;Rural;Hombre;27.0;Usuario de bicicleta;Usuario de bicicleta;;Transporte de carga;Conductor;2.Martes;;1.0
2022.0;19573.0;Cauca;Puerto Tejada;Urbana;Mujer;30.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;1.Lunes;;1.0
2018.0;76563.0;Valle Del Cauca;Pradera;Rural;Hombre;32.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;5.Viernes;;1.0
2025.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;20.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;6.Sábado;18:00 a 20:59;1.0
2016.0;;Norte Santander;Cucuta;Urbana;Mujer;26.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;6.Sábado;;1.0
2016.0;85263.0;Casanare;Pore;Urbana;Hombre;50.0;;Usuario de bicicleta;Bicicleta;Transporte de carga;Conductor;1.Lunes;18:00 a 20:59;1.0
2024.0;5604.0;Antioquia;Remedios;;Hombre;43.0;Usuario de moto;Usuario de moto;Otras Motos;No aplica;Conductor;7.Domingo;;1.0
2025.0;50001.0;Meta;Villavicencio;Urbana;Hombre;54.0;Peatón;Peatón;No Aplica;;Peatón;1.Lunes;;1.0
2024.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;28.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2021.0;50001.0;Meta;Villavicencio;Urbana;Hombre;84.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;3.Miércoles;06:00 a 08:59;1.0
2025.0;23162.0;Cordoba;Cerete;Rural;Mujer;33.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;7.Domingo;06:00 a 08:59;1.0
2018.0;44001.0;La Guajira;Riohacha;Rural;Hombre;15.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte individual;Pasajero;6.Sábado;09:00 a 11:59;1.0
2019.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;25.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;7.Domingo;;1.0
2021.0;41001.0;Huila;Neiva;Urbana;Hombre;26.0;Usuario de moto;Usuario  de  moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2023.0;76147.0;Valle Del Cauca;Cartago;;Hombre;56.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;3.Miércoles;18:00 a 20:59;1.0
2021.0;66001.0;Risaralda;Pereira;Rural;Mujer;15.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Pasajero;7.Domingo;21:00 a 23:59;1.0
2024.0;50001.0;Meta;Villavicencio;Urbana;Hombre;58.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;2.Martes;12:00 a 14:59;1.0
2017.0;5129.0;Antioquia;Caldas;Urbana;Hombre;47.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;2.Martes;03:00 a 05:59;1.0
2017.0;76109.0;Valle Del Cauca;Buenaventura;Urbana;Hombre;24.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Pasajero;4.Jueves;;1.0
2018.0;50001.0;;Villavicencio;Urbana;Hombre;39.0;Peatón;Peatón;NoAplica;Transporte individual;Peatón;7.Domingo;09:00 a 11:59;1.0
2024.0;76834.0;Valle Del Cauca;Tulua;Urbana;Hombre;25.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;5.Viernes;;1.0
2019.0;8001.0;Atlantico;Barranquilla;Urbana;Hombre;54.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;21:00 a 23:59;1.0
2024.0;86749.0;Putumayo;Sibundoy;Urbana;Hombre;60.0;Usuario de moto;Usuario de moto;Motocicleta;Sin info.;Conductor;7.Domingo;18:00 a 20:59;1.0
2019.0;76895.0;Valle Del Cauca;Zarzal;Rural;Hombre;22.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;09:00 a 11:59;1.0
2025.0;11001.0;Bogota Dc;Bogota;Urbana;Mujer;31.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte de carga;Conductor;2.Martes;06:00 a 08:59;1.0
2016.0;5631.0;Antioquia;Sabaneta;Urbana;Hombre;22.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;3.Miércoles;18:00 a 20:59;1.0
2024.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;66.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;2.Martes;15:00 a 17:59;1.0
2022.0;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;67.0;Peatón;Peatón;No Aplica;Transporte de carga;Peatón;2.Martes;;1.0
2019.0;54001.0;Norte Santander;cucuta;Urbana;Hombre;24.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;5.Viernes;03:00 a 05:59;1.0
2019.0;44650.0;La Guajira;San Juan Del Cesar;RURAL;Hombre;35.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;1.Lunes;;1.0
;41319.0;Huila;Guadalupe;Rural;Mujer;93.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;No aplica;Pasajero;5.Viernes;;1.0
2016.0;66001.0;Risaralda;Pereira;Rural;Mujer;28.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;6.Sábado;15:00 a 17:59;1.0
2017.0;8573.0;Atlantico;Puerto Colombia;Urbana;Hombre;58.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Objeto fijo;Pasajero;4.Jueves;;1.0
2015.0;20001.0;Cesar;Valledupar;Urbana;Hombre;35.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;1.Lunes;;1.0
2024.0;73268.0;Tolima;ESPINAL;Urbana;Mujer;66.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;7.Domingo;;1.0
2024.0;70820.0;Sucre;Santiago Tolu;Urbana;Hombre;60.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;1.Lunes;;1.0
2021.0;23555.0;Cordoba;Planeta Rica;urbana;Hombre;27.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;;5.Viernes;;1.0
2016.0;5001.0;Antioquia;Medellin;Urbana;Hombre;70.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;4.Jueves;21:00 a 23:59;1.0
2018.0;76890.0;Valle Del Cauca;Yotoco;Rural;Hombre;15.0;Peatón;Peatón;No Aplica;Transporte de carga;Peatón;4.Jueves;09:00 a 11:59;1.0
2018.0;68575.0;Santander;Puerto Wilches;Rural;Hombre;45.0;Usuario de moto;Usuario de moto;Motocicleta;Animal en via;Conductor;5.Viernes;21:00 a 23:59;1.0
2022.0;25754.0;Cundinamarca;Soacha;Urbana;Hombre;46.0;Peatón;;No Aplica;Transporte individual;Peatón;6.Sábado;;1.0
2020.0;11001.0;Bogota Dc;Bogota;Sin Información;Hombre;73.0;Peatón;Peatón;No Aplica;Sin info.;Peatón;1.Lunes;;1.0
2019.0;5088.0;Antioquia;Bello;Urbana;Mujer;65.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte de pasajeros;Pasajero;4.Jueves;18:00 a 20:59;1.0
2020.0;15001.0;Boyaca;Tunja;Rural;Hombre;65.0;Peatón;Peatón;No Aplica;Sin info.;Peatón;1.Lunes;;1.0
2018.0;11001.0;;Bogota;Urbana;Mujer;77.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;2.Martes;06:00 a 08:59;1.0
2023.0;76001.0;Valle Del Cauca;Cali;Urbana;Mujer;15.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Pasajero;7.Domingo;21:00 a 23:59;1.0
2021.0;27001.0;Choco;Quibdo;Urbana;Hombre;68.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;4.Jueves;18:00 a 20:59;1.0
2022.0;20013.0;Cesar;Agustin Codazzi;Urbana;Hombre;2.0;Usuario de otros;Usuario de vehículo;Maq. Industrial;No aplca;Pasajero;3.Miércoles;15:00 a 17:59;1.0
2019.0;18610.0;Caqueta;San Jose Del Fragua;Rural;Hombre;29.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;2.Martes;;1.0
2015.0;50683.0;Meta;San Juan Arama;Rural;HOMBRE;58.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;1.Lunes;18:00 a 20:59;1.0
2024.0;68081.0;Santander;Barrancabermeja;Urbana;Hombre;19.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte indiviual;Conductor;4.Jueves;;1.0
2025.0;73268.0;Tolima;Espinal;Urbana;Hombre;30.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;;;1.0
2021.0;19001.0;Cauca;Popayan;Urbana;Hombre;82.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;1.Lunes;09:00 a 11:59;1.0
2017.0;5001.0;Antioquia;Medellin;Urbana;Hombre;41.0;Peatón;Peatón;No Aplica;Transporte de pasajeros;Peatón;6.Sábado;03:00 a 05:59;1.0
2016.0;11001.0;Bogota Dc;Bogota;Urbana;Mujer;25.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;;Conductor;4.Jueves;03:00 a 05:59;1.0
2024.0;68307.0;Santander;Giron;Urbana;Hombre;14.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de pasajeros;;2.Martes;;1.0
2020.0;68276.0;Santander;Floridablanca;Rural;Hombre;39.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte de carga;Conductor;3.Miércoles;;1.0
2020.0;23686.0;Cordoba;San Pelayo;Rural;Hombre;27.0;Sin Información;Sin Información;Na;Sin info.;Sin Información;1.Lunes;;1.0
2017.0;5001.0;Antioquia;Medellin;Urbana;Hombre;56.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;3.Miércoles;03:00 a 05:59;
2017.0;76275.0;Valle Del Cauca;Florida;Rural;Hombre;55.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;No aplica;Pasajero;6.Sábado;;1.0
2024.0;5679.0;Antioquia;Santa Barbara;Urbana;Hombre;34.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;CONDUCTOR;4.Jueves;12:00 a 14:59;1.0
2021.0;76834.0;Valle Del Cauca;Tulua;Urbana;Hombre;22.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;7.Domingo;;1.0
2015.0;19001.0;Cauca;Popayan;Urbana;Hombre;38.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;6.Sábado;00:00 a 02:59;1.0
2022.0;15572.0;Boyaca;Puerto Boyaca;Rural;Hombre;59.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;5.Viernes;;1.0
2019.0;41551.0;Huila;Pitalito;Rural;Hombre;30.0;;Usuario de moto;Motocicleta;Transporte individual;Conductor;7.Domingo;;1.0
2016.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;38.0;Peatón;Peatón;No Aplica;Sin info.;Peatón;6.Sábado;;
2021.0;54001.0;Norte Santander;Cucuta;;Hombre;62.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;7.Domingo;03:00 a 05:59;1.0
2019.0;76823.0;Valle Del Cauca;Toro;Urbana;Hombre;79.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Pasajero;1.Lunes;;1.0
2019.0;;Quindio;Armenia;Urbana;Hombre;56.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;2.Martes;;1.0
2018.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;24.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte de carga;Conductor;5.Viernes;09:00 a 11:59;1.0
2016.0;23001.0;Cordoba;Monteria;Urbana;Hombre;73.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;7.Domingo;;1.0
2016.0;5890.0;Antioquia;Yolombo;Rural;Hombre;40.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;7.Domingo;18:00 a 20:59;1.0
2018.0;68001.0;Santander;Bucaramanga;Urbana;Hombre;39.0;Usuario de moto;;Motocicleta;Transporte individual;Conductor;4.Jueves;00:00 a 02:59;1.0
2018.0;47555.0;Magdalena;Plato;Urbana;Hombre;26.0;Usuario T.Carga;Usuario de vehículo;Transporte De Carga;No aplica;Pasajero;5.Viernes;21:00 a 23:59;1.0
2017.0;8001.0;Atlantico;Barranquilla;Urbana;Hombre;21.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;5.Viernes;21:00 a 23:59;1.0
2017.0;5837.0;Antioquia;Turbo;Sin Información;Hombre;45.0;Usuario de moto;Usuario de moto;Motocicleta;;Conductor;1.Lunes;06:00 a 08:59;1.0
2015.0;76113.0;Valle Del Cauca;Bugalagrande;Urbana;Hombre;58.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;5.Viernes;;1.0
2025.0;68547.0;Santander;Piedecuesta;Urbana;Mujer;15.0;Usuario  de  moto;Usuario de moto;Motocicleta;No aplica;Conductor;5.Viernes;18:00 a 20:59;1.0
2025.0;20011.0;Cesar;Aguachica;Rural;Mujer;55.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Pasajero;7.Domingo;09:00 a 11:59;1.0
2015.0;66001.0;Risaralda;Pereira;Urbana;Hombre;79.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;5.Viernes;18:00 a 20:59;1.0
2015.0;20710.0;Cesar;San Alberto;Rural;Hombre;36.0;usuario de v.individual;Usuario de vehículo;Transporte Individual;Transporte individual;Conductor;2.Martes;15:00 a 17:59;1.0
2021.0;50590.0;Meta;Puerto Rico;Rural;Mujer;50.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;2.Martes;15:00 a 17:59;1.0
2015.0;41551.0;Huila;Pitalito;Rural;Hombre;40.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;1.Lunes;;1.0
2015.0;76248.0;Valle Del Cauca;El Cerrito;Rural;Hombre;16.0;Peatón;;No Aplica;Transporte individual;Peatón;3.Miércoles;;1.0
2023.0;23417.0;Cordoba;Lorica;Urbana;Hombre;19.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Pasajero;7.Domingo;03:00 a 05:59;1.0
2024.0;18001.0;Caqueta;Florencia;Rural;Mujer;66.0;Usuario de V.Individual;usuario de vehículo;Transporte Individual;Objeto fijo;Pasajero;4.Jueves;;1.0
2023.0;5237.0;Antioquia;Don Matias;Rural;Hombre;40.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Objeto fijo;Conductor;1.Lunes;03:00 a 05:59;1.0
2021.0;70001.0;Sucre;Sincelejo;Urbana;Hombre;72.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;1.Lunes;00:00 a 02:59;1.0
2020.0;11001.0;;Bogota;Urbana;Hombre;82.0;Peatón;Peatón;No Aplica;Sin info.;Peatón;2.Martes;;1.0
2018.0;;Atlantico;Malambo;Urbana;Hombre;23.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;5.Viernes;21:00 a 23:59;1.0
2017.0;5001.0;Antioquia;Medellin;Urbana;Mujer;90.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;7.Domingo;09:00 a 11:59;1.0
2017.0;76109.0;Valle Del Cauca;Buenaventura;Urbana;Hombre;21.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;4.Jueves;; 1.0 
2020.0;13052.0;Bolivar;Arjona;Rural;Hombre;45.0;Usuario de moto;USUARIO DE MOTO;Motocicleta;Objeto fijo;Conductor;1.unes;;1.0
2018.0;;Cundinamarca;Soacha;Urbana;Hombre;75.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte individual;Conductor;7.Domingo;;1.0
2017.0;47001.0;Magdaena;Santa Marta;Urbana;Hombre;15.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;7.Domingo;;1.0
2015.0;63001.0;Quindio;Armenia;Sin Información;Hombre;21.0;Usuario T.Carga;Usuario de vehículo;Transporte De Carga;No aplica;Pasajero;5.Viernes;;1.0
2016.0;25312.0;Cundinamarca;Granada;Rural;Hombre;56.0;Usuario T.Pasajeros;Usuario de vehículo;Transporte De Pasajeros;No aplica;Conductor;7.Domingo;00:00 a 02:59;1.0
2016.0;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;82.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;6.Sábado;18:00 a 20:59;1.0
2024.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;50.0;Peatón;Peatón;No Aplica;Transporte de pasajeros;Peatón;  7.Domingo  ;21:00 a 23:59;
2022.0;76520.0;Valle Del Cauca;Palmira;Urbana;Mujer;18.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de pasajeros;Pasajero;3.Miércoles;;1.0
2023.0;5665.0;Antioquia;San Pedro Uraba;Urbana;Hombre;37.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;7.Domingo;00:00 a 02:59;1.0
2020.0;76520.0;Valle Del Cauca;Palmira;Rural;Hombre;76.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;5.Viernes;18:00 a 20:59;1.0
2018.0;25875.0;Cundinamarca;Villeta;Urbana;Hombre;24.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2024.0;73001.0;Tolima;Ibague;Urbana;Hombre;80.0;Peatón;Peatón;No Aplica;Sin info.;Peatón;2.Martes;;1.0
2023.0;15204.0;;Combita;Rural;Hombre;29.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;;12:00 a 14:59;1.0
2022.0;54001.0;Norte Santander;Cucuta;Urbana;Hombre;17.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Condctor;1.Lunes;;1.0
2020.0;41503.0;Huila;Oporapa;Rural;Hombre;71.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;7.Domingo;;1.0
2016.0;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;34.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte de pasajeros;Conductor;3.Miércoles;;1.0
2017.0;41001.0;Huila;Neiva;Urbana;Hombre;50.0;Peatón;Peatón;No Aplica;Sin info.;Peatón;1.Lunes;;1.0
2023.0;41001.0;Huila;Neiva;Urbana;Hombre;67.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Pasajero;5.Viernes;;1.0
2019.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;18.0;Peatón;Peatón;No Aplica;Transporte de pasajeros;Peatón;5.Viernes;09:00 a 11:59;1.0
2022.0;76147.0;;Cartago;Urbana;Hombre;25.0;Usuario de moto;Usuario de moto;Motocicleta;Sin info.;Conductor;7.Domingo;;1.0
2017.0;5376.0;Antioquia;La Ceja;Rural;Hombre;46.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte de pasajeros;Conductor;6.Sábado;21:00 a 23:59;1.0
2016.0;70418.0;Sucre;Los Palmitos;Rural;Hombre;40.0;Usuario de moto;;Motocicleta;Objeto fijo;Pasajero;7.Domingo;21:00 a 23:59;1.0
2024.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;29.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;7.Domingo;21:00 a 23:59;1.0
