FechaHecho;DiaOcurrencia;CodigoMunicipioHecho;Departamento;Municipio;Zona;UsuarioVia;Rango3horas;ConteoRegistros
;6.Sábado;47980.0;Magdalena;Zona Bananera;Rural;Peatón;21:00 a 23:59;1.0
2016-04-30;6.Sábado;47980.0;;Zona Bananera;Rural;Usuario de V.Individual;03:00 a 05:59;1.0
2016-04-30;6.Sábado;50001.0;Meta;Villavicencio;Urbana;Usuario de moto;21:00 a 23:59;1.0
2016-04-30;6.Sábado;52835.0;Narino;Tumaco;Rural;Usuario de moto;18:00 a 20:59;1.0
2016-04-30;6.Sábado;54261.0;Norte Santander;El Zulia;Urbana;Usuario de moto;18:00 a 20:59;1.0
2016-04-30;6.Sábado;68307.0;Santander;Giron;Urbana;Usuario de moto;15:00 a 17:59;1.0
2016-04-30;6.Sábado;68615.0;Santander;Rionegro;Rural;Usuario de moto;18:00 a 20:59;1.0
2016-04-30;6.Sábado;70001.0;Sucre;Sincelejo;Urbana;Usuario de moto;;1.0
2016-04-30;6.Sábado;73001.0;Tolima;Ibague;Urbana;Peatón;21:00 a 23:59;1.0
2016-04-30;;73268.0;Tolima;Espinal;Rural;Usuario de V.Individual;;1.0
2016-04-30;;73349.0;Tolima;Honda;Urbana;Usuario de moto;06:00 a 08:59;1.0
2016-05-01;7.Domingo;5045.0;Antioquia;Apartado;Urbana;;18:00 a 20:59;
2016-05-01;7.Domingo;5129.0;;Caldas;Urbana;Peatón;06:00 a 08:59;1.0
2016-05-01;7.Domingo;5615.0;Antioquia;Rionegro;Rural;Peatón;12:00 a 14:59;1.0
2016-05-01;7.Domingo;8001.0;Atlantico;Barranquilla;Urbana;Peatón;21:00 a 23:59;1.0
2016-05-01;7.Domingo;8638.0;Atlantico;Sabanalarga;Rural;Usuario de moto;03:00 a 05:59;1.0
2016-05-01;7.Domingo;-1.0;Departamento Sin Asignar;Municipio Sin Asignar;Urbana;Sin Información;;1.0
2016-05-01;7.Domingo;15001.0;Boyaca;Tunja;Urbana;Usuario de moto;03:00 a 05:59;1.0
2016-05-01;7.Domingo;17777.0;Caldas;Supia;Rural;Usuario de moto;15:00 a 17:59;1,0
2016-05-01;7.Domingo; 19698.0 ;Cauca;Santander Quilichao;Rural;Usuario de moto;18:00 a 20:59;1.0
2016-05-01;7.Domingo;20011.0;Cesar;Aguachica;Rural;Usuario de moto;18:00 a 20:59;1.0
2016-05-01;7.Domingo;25815.0;Cundinamarca;Tocaima;Rural;Usuario de moto;18:00 a 20:59;1.0
2016-05-01;7.Domingo;41006.0;Huila;Acevedo;Urbana;Usuario de moto;;1.0
2016-05-01;7.Domingo;47001.0;Magdalena;Santa Marta;Urbana;Usuario de moto;;1.0
2016-05-01;7.Domingo;47980.0;  Magdalena  ;Zona Bananera;Rural;Usuario de V.Individual;21:00 a 23:59;1.0
2016-05-01;7.Domingo;50001.0;Meta;Villavicencio;Rural;Usuario de moto;09:00 a 11:59;1.0
2016-05-01;7.Domingo;50124.0;Meta;Cabuyaro;Rural;Usuario de moto;;1.0
2016-05-01;7.Domingo;50450.0;Meta;Puerto Concordia;Rural;Usuario T.Carga;06:00 a 08:59;1.0
2016-05-01;7.Domingo;52079.0;Narino;;Rural;Usuario de moto;21:00 a 23:59;1.0
2016-05-01;7.Domingo;54001.0;Norte Santander;Cucuta;Rural;Usuario de moto;;1.0
  2016-05-01  ;7.Domingo;54001.0;Norte Santander;Cucuta;Urbana;Usuario de moto;;1.0
2016-05-01;7.Domingo;54003.0;Norte Santander;Abrego;Rural;Usuario de moto;;1.0
2016-05-01;7.Domingo;54405.0;Norte Santander;Los Patios;Urbana;USUARIO DE MOTO;;1.0
2016-05-01;7.Domingo;54418.0;Norte Santander;Lourdes;Urbana;Peatón;09:00 a 11:59;1.0
2016-05-01;7.Domingo;;Norte Santander;Puerto Santander;Rural;Usuario de moto;;1.0
2016-05-01;7.Domingo;63130.0;Quindio;Calarca;Urbana;Usuario de moto;;1.0
2016-05-01;7.Domingo;66001.0;Risaralda;Pereira;Urbana;Usuario de V.Individual;06:00 a 08:59;1.0
2016-05-01;7.Domingo;66045.0;Risaralda;Apia;Rural;Usuario de moto;18:00 a 20:59;1.0
2016-05-01;7.Domingo;66170.0;Risaralda;Dosquebradas;Urbana;Peatón;15:00 a 17:59;1.0
2016-05-01;7.Domingo;66594.0;Risaralda;Quinchia;Rural;Usuario de moto;00:00 a 02:59;2.0
2016-05-01;7.Domingo;68081.0;Santander;Barrancabermeja;Urbana;Usuario de moto;00:00 a 02:59;1.0
2016-05-01;7.Domingo;70001.0;Sucre;Sincelejo;Rural;Usuario de moto;00:00 a 02:59;1.0
2016-05-01;7.Domingo;73001.0;Tolima;Ibague;Rural;;;1.0
2016-05-01;7.Domingo;76109.0;Valle Del Cauca;Buenaventura;Urbana;Usuario de moto;;1.0
2016-05-01;7.Domingo;76233.0;Valle Del Cauca;Dagua;Rural;Usuario de moto;;1.0
2016-05-01;7.Domingo;76233.0;Valle Del Cauca;Dagua;Urbana;Peatón;;1.0
2016-05-01;7.Domingo;76248.0;Valle Del Cauca;El Cerrito;Rural;Usuario de moto;;2.0
2016-05-01;7.Domingo;76606.0;Valle Del Cauca;Restrepo;Rural;Usuario de moto;;1.0
2016-05-01;7.Domingo;86568.0;Putumayo;Puerto Asis;Rural;Usuario de moto;15:00 a 17:59;1.0
2016-05-01;7.Domingo;95001.0;Guaviare;San Jose Del Guaviare;Rural;USUARIO DE MOTO;  00:00 a 02:59  ;1.0
2016-05-02;1.Lunes;5034.0;Antioquia;Andes;Rural;Usuario de moto;18:00 a 20:59;1.0
2016-05-02;1.Lunes;5147.0;Antioquia;Carepa;Urbana;Peatón;;1.0
2016-05-02;1.Lunes;15047.0;Boyaca;Aquitania;Rural;Usuario de V.Individual;15:00 a 17:59;1.0
2016-05-02;1.Lunes;17174.0;Caldas;Chinchina;Urbana;Peatón;18:00 a 20:59;1.0
2016-05-02;1.Lunes;23001.0;Cordoba;Monteria;Rural;Usuario de moto;;1.0
2016-05-02;1.Lunes;25290.0;Cundinamarca;Fusagasuga;Urbana;Usuario T.Carga;;1.0
2016-05-02;1.Lunes;47570.0;Magdalena;Puebloviejo;Rural;Usuario de moto;15:00 a 17:59;1.0
2016-05-02;1.Lunes;54128.0;Norte Santander;Cachira;Rural;Usuario de moto;21:00 a 23:59;1.0
2016-05-02;1.Lunes;68147.0;Santander;Capitanejo;Urbana;Usuario de moto;15:00 a 17:59;1.0
2016-05-02;1.Lunes;73001.0;Tolima;;Rural;Peatón;03:00 a 05:59;1.0
2016-05-02;1.Lunes;73268.0;Tolima;Espinal;Rural;Usuario de moto;;2.0
05/02/2016;1.Lunes;76520.0;Valle Del Cauca;Palmira;Urbana;Usuario de moto;;1.0
2016-05-02;1.Lunes;76563.0;Valle Del Cauca;Pradera;Urbana;Usuario de moto;;2.0
2016-05-06;5.Viernes;5001.0;Antioquia;Medellin;Urbana;Usuario de moto;00:00 a 02:59;3.0
2016-05-06;5.Viernes;5380.0;Antioquia;La  Estrella;Urbana;usuario de moto;12:00 a 14:59;1.0
2016-05-06;5.Viernes;;Bogota Dc;Bogota;Urbana;Peatón;03:00 a 05:59;1.0
2016-05-06;5.Viernes;11001.0;Bogota Dc;Bogota;Urbana;Peatón;18:00 a 20:59;1.0
2016-05-06;5.Viernes;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;09:00 a 11:59;1.0
2016-05-06;5.Viernes;13001.0;Bolivar;Cartagena;Urbana;Usuario de moto;;1.0
2016-05-06;5.Viernes;15001.0;Boyaca;Tunja;Rural;Usuario T.Carga;;1.0
2016-05-06;5.Viernes;15442.0;Boyaca;Maripi;Rural;Sin Información;06:00 a 08:59;1.0
2016-05-06;5.Viernes;19300.0;Cauca;Guachene;Rural;Usuario de moto;;1.0
2016-05-06;5.Viernes;20011.0;Cesar;Aguachica;Rural;Usuario T.Carga;12:00 a 14:59;1.0
2016-05-06;5.Viernes;25269.0;Cundinamarca;Facatativa;Rural;Peatón;;1.0
2016-05-06;5.Viernes;47189.0;Magdalena;Cienaga;Urbana;Usuario T.Carga;03:00 a 05:59;1.0
2016-05-06;5.Viernes;50226.0;Meta;Cumaral;Rural;Usuario de moto;;1.0
2016-05-06;5.Viernes;54001.0;Norte Santander;Cucuta;Urbana;Peatón;;1.0
2016-05-06;5.Viernes;63130.0;Quindio;Calarca;Urbana;Usuario de V.Individual;;1.0
2016-05-06;5.Viernes;68276.0;Santander;Floridablanca;Rural;Usuario de moto;18:00 a 20:59;1.0
2016-05-06;5.Viernes;70001.0;Sucre;Sincelejo;Urbana;Peatón;21:00 a 23:59;1.0
2016-05-06;5.Viernes;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de moto;03:00 a 05:59;1.0
2016-05-06;5.Viernes;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de moto;21:00 a 23:59;1.0
2016-05-06;5.Viernes;76520.0;Valle Del Cauca;Palmira;Rural;Usuario de moto;09:00 a 11:59;1.0
2016-05-06;5.Viernes;76520.0;Valle Del Cauca;Palmira;Urbana;Peatón;03:00 a 05:59;1.0
2016-05-07;  6.Sábado  ;5001.0;Antioquia;Medellin;Urbana;Usuario de moto;12:00 a 14:59;1.0
2016-05-07;6.Sábado;5147.0;Antioquia;Carepa;Rural;Usuario de V.Individual;;1.0
2016-05-07;6.Sábado;5360.0;Antioquia;Itagui;Urbana;Peatón;18:00 a 20:59;1.0
2016-05-07;6.Sábado;11001.0;Bogota Dc;Bogota;Urbana;Peatón;12:00 a 14:59;1.0
2016-05-07;6.Sábado;11001.0;Bogota Dc;Bogota;Urbana;Peatón;21:00 a 23:59;1.0
2016-05-07;6.Sábado;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;;1.0
2016-05-07;6.Sábado;13001.0;Bolivar;Cartagena;Urbana;Usuario de moto;;1.0
2016-05-07;6.Sábado;13430.0;Bolivar;Magangue;Urbana;Usuario de moto;21:00 a 23:59;1.0
2016-05-07;6.Sábado;13433.0;Bolivar;Mahates;Urbana;Usuario de moto;00:00 a 02:59;1.0
  2016-05-07  ;6.Sábado;18029.0;Caqueta;Albania;Rural;Usuario de moto;18:00 a 20:59;1.0
2016-05-07;6.Sábado;20383.0;Cesar;La Gloria;Rural;Usuario de moto;12:00 a 14:59;1.0
2016-05-07;6.Sábado;20383.0;Cesar;La Gloria;Rural;Usuario de moto;18:00 a 20:59;1.0
2016-05-07;6.Sábado;23001.0;Cordoba;Monteria;Rural;  Sin Información  ;09:00 a 11:59;1.0
2016-05-07;6.Sábado;25019.0;Cundinamarca;Alban;Urbana;Usuario de moto;;1.0
2016-05-07;6.Sábado;25377.0;Cundinamarca;La Calera;Urbana;Peatón;18:00 a 20:59;1.0
2016-05-07;6.Sábado;25535.0;Cundinamarca;Pasca;Urbana;Usuario de moto;03:00 a 05:59;1.0
2016-05-07;;41026.0;Huila;Altamira;RURAL;Usuario de mto;;1.0
2016-05-07;6.Sábado;47551.0;Magdalena;Pivijay;Rural;Usuario de moto;;1.0
2016-05-07;6.Sábado;50001.0;Meta;Villavicencio;Urbana;Usuario de moto;;1.0
2016-05-07;6.Sábado;50313.0;Meta;Granada;Rural;;18:00 a 20:59;1.0
2016-05-07;6.Sábado;50577.0;Meta;Puerto Lleras;Rural;Usuario de otros;12:00 a 14:59;1.0
2016-05-07;6.Sábado;52001.0;Narino;Pasto;Urbana;Usuario de moto;;1.0
2016-05-07;6.Sábado;52838.0;Narino;Tuquerres;Rural;Peatón;;1.0
2016-05-07;6.Sábado;63001.0;Quindio;Armenia;Urbana;Peatón;;1.0
2016-05-07;6.Sábado;68001.0;Santander;Bucaramanga;Urbana;Usuario de moto;15:00 a 17:59;1.0
2016-05-07;6.Sábado;68081.0;Santander;Barrancabermeja;Rural;Peatón;00:00 a 02:59;1.0
2016-05-07;6.Sábado;68276.0;santander;Floridablanca;Urbana;Peatón;12:00 a 14:59;1.0
2016-05-07;6.Sábado;68307.0;Santander;Giron;Urbana;Usuario de moto;15:00 a 17:59;1.0
2016-05-07;6.Sábado;73001.0;Tolima;Ibague;Urbana;Usuario de V.Individual;09:00 a 11:59;1.0
2016-05-07;6.Sábado;73168.0;Tolima;Chaparral;Rural;Usuario de moto;15:00 a 17:59;1.0
2016-05-07;6.Sábado;76001.0;Valle Del Cauca;Cali;Urbana;Peatón;;2.0
2016-05-07;6.Sábado;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de V.Individual;;1.0
2016-05-07;6.Sábado;76130.0;Valle Del Cauca;Candelaria;Rural;Usuario de moto;12:00 a 14:59;1.0
2016-05-07;6.Sábado;88001.0;Archipielago San Andres, Providencia Y Santa Catalina;San Andres;Urbana;Usuario de V.Individual;12:00 a 14:59;1.0
2016-05-08;7.Domingo;5250.0;Antioquia;El Bagre;Rural;Usuario de moto;;1.0
2016-05-08;7.Domingo;5308.0;Antioquia;Girardota;Rural;Usuario T.Carga;12:00 a 14:59;1.0
2016-05-08;7.Domingo;5660.0;Antioquia;San Luis;Rural;Usuario de moto;21:00 a 23:59;1.0
2016-05-08;7.Domingo;5858.0;Antioquia;Vegachi;Urbana;Usuario de moto;;1.0
2016-05-08;7.Domingo;8001.0;Atlantico;Barranquilla;Urbana;;00:00 a 02:59;1.0
2016-05-08;7.Domingo;8770.0;Atlantico;Suan;Urbana;Usuario de moto;21:00 a 23:59;1.0
2016-05-08;7.Domingo;11001.0;Bogota Dc;Bogota;Urbana;Peatón;09:00 a 11:59;1.0
2016-05-08;7.Domingo;11001.0;Bogota Dc;Bogota;Urbana;Peatón;21:00 a 23:59;1.0
2016-05-08;7.Domingo;13430.0;Bolivar;Magangue;Urbana;Usuario de moto;;2.0
2016-05-08;7.Domingo;23001.0;Cordoba;Monteria;Rurl;Sin Información;;1.0
2016-05-08;7.Domingo;23162.0;Cordoba;Cerete;Rural;Usuario de moto;;1.0
2016-05-08;7.Domingo;25290.0;Cundinamarca;Fusagasuga;Rural;Peatón;;1.0
2016-05-08;7.Domingo;25843.0;Cundinamarca;Villa San Diego Ubate;Urbana;Usuario T.Pasajeros;21:00 a 23:59;1.0
2016-05-08;7.Domingo;25899.0;Cundinamarca;Zipaquira;Rural;Usuario de bicicleta;00:00 a 02:59;1.0
2016-05-08;7.Domingo;41349.0;Huila;Hobo;Rural;Usuario de moto;;1.0
2016-05-08;;41551.0;Huila;Pitalito;Urbana;Usuario de moto;;1.0
2016-05-08;7.Domingo;44078.0;La Guajira;Barrancas;Rural;Usuario de moto;21:00 a 23:59;1.0
2016-05-08;7.Domingo;50313.0;Meta;Granada;Rural;Usuario de moto;;1.0
2016-05-08;7.Domingo;50711.0;Meta;Vistahermosa;Urbana;Usuario de moto;;1.0
2016-05-08;7.Domingo;63001.0;Quindio;Armenia;Urbana;Usuario de moto;;1.0
2016-05-08;7.Domingo;73268.0;Tolima;Espinal;Urbana;Usuario de moto;;1.0
2016-05-08;7.Domingo;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de moto;;1.0
2016-05-08;7.Domingo;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de V.Individual;15:00 a 17:59;1.0
2016-05-08;7.Domingo;76520.0;Valle Del Cauca;Palmira;Rural;Usuario de moto;03:00 a 05:59;1.0
2016-05-08;7.Domingo;85162.0;Casanare;Monterrey;Rural;Usuario de moto;06:00 a 08:59;1.0
2016-05-09;1.Lunes;5212.0;Antioquia;Copacabana;Rural;Usuario de moto;03:00 a 05:59;1.0
2016-05-09;1.Lunes;;Bogota Dc;BOGOTA;Urbana;Usuario de bicicleta;06:00 a 08:59;
2016-05-09;1.Lunes;13442.0;Bolivar;Maria La Baja;Urbana;Usuario de moto;;1.0
2016-05-09;1.Lunes;15759.0;Boyaca;Sogamoso;Urbana;Peatón;;1.0
2016-05-09;1.Lunes;23001.0;;Monteria;Urbana;Usuario de moto;;1.0
2016-05-09;1.Lunes;23417.0;Cordoba;Lorica;Rural;Usuario de bicicleta;06:00 a 08:59;2.0
2016-05-09;1.Lunes;23660.0;Cordoba;Sahagun;Rural;Usuario de moto;;1.0
2016-05-09;1.Lunes;41001.0;Huila;Neiva;Urbana;Usuario de moto;06:00 a 08:59;1.0
2016-05-09;1.Lunes;41001.0;Huila;Neiva;Ubana;Usuario de V.Individual;06:00 a 08:59;2.0
2016-05-09;1.Lunes;44001.0;La Guajira;Riohacha;;  Peatón  ;;1.0
2016-05-09;1.Lunes;44001.0;La Guajira;Riohacha;Rural;Usuario de otros;;1.0
2016-05-09;1.Lunes;44001.0;La Guajira;Riohacha;Rural;Usuario de V.Individual;;2.0
2016-05-09;1.Lunes;52835.0;Narino;Tumaco;Urbana;Usuario de moto;;2.0
2016-05-09;1.Lunes;54001.0;Norte Santander;Cucuta;Rural;Usuario de V.Individual;;1.0
2016-05-09;1.Lunes;68081.0;Santander;Barrancabermeja;Rural;Usuario de moto;00:00 a 02:59;1.0
2016-05-09;1.Lunes;70742.0;Sucre;Since;Urbana;Usuario de moto;03:00 a 05:59;1.0
2016-05-09;1.Lunes;73001.0;Tolima;Ibague;Urbana;Usuario de moto;;1.0
2016-05-09;1.Lunes;76001.0;Valle Del Cauca;Cali;Sin Información;Peatón;;1.0
2016-05-09;1.Lunes;76001.0;Valle Del Cauca;Cali;Sin Información;Usuario de moto;;1.0
2016-05-09;1.Lunes;76001.0;Valle Del Cauca;Cali;Urbana;Peatón;;1.0
2016-05-09;1.Lunes;76130.0;Valle Del Cauca;Candelaria;Urbana;Usuario de moto;;1.0
2016-05-09;1.Lunes;76147.0;Valle Del Cauca;Cartago;Urbana;Peatón;00:00 A 02:59;1.0
2016-05-09;1.Lunes;85410.0;Casanare;Tauramena;Rural;Usuario de moto;;1.0
2016-05-09;1.Lunes;86865.0;Putumayo;Valle Del Guamuez;Rural;Usuario de moto;00:00 a 02:59;2.0
2016-05-09;1.Lunes;88001.0;Archipielago San Andres, Providencia Y Santa Catalina;san andres;Urbana;Usuario de moto;03:00 a 05:59;1.0
2016-05-27;5.Viernes;5001.0;Antioquia;Medellin;Urbana;Usuario de moto;03:00 a 05:59;1.0
2016-05-27;5.Viernes;5887.0;Antioquia;Yarumal;Rural;Usuario de V.Individual;;1.0
2016-05-27;5.Viernes;5893.0;Antioquia;Yondo;Urbana;Peatón;06:00 a 08:59;1.0
2016-05-27;5.Viernes;13001.0;BOLIVAR;Cartagena;Urbana;Peatón;;
2016-05-27;5.Viernes;17174.0;Caldas;;Urbana;Peatón;18:00 a 20:59;1.0
2016-05-27;5.Viernes;18753.0;Caqueta;San Vicente Del Caguan;Rural;Usuario de moto;;1.0
2016-05-27;5.Viernes;20001.0;Cesar;Valledupar;Rural;Usuario de moto;;1.0
2016-05-27;5.Viernes;20001.0;Cesar;Valledupar;Urbana;;;1.0
2016-05-27;5.Viernes;25269.0;Cundinamarca;Facatativa;Rural;Usuario T.Pasajeros;06:00 a 08:59;1.0
2016-05-27;5.Viernes;25612.0;Cundinamarca;Ricaurte;Rural;Usuario de moto;;1.0
;5.Viernes;25754.0;Cundinamarca;Soacha;Rural;Usuario de moto;;1.0
2016-05-27;5.Viernes;41551.0;Huila;Pitalito;Sin Información;Usuario T.Pasajeros;;1.0
2016-05-27;5.Viernes;47245.0;Magdalena;El Banco;Urana;Usuario de moto;18:00 a 20:59;1.0
2016-05-27;5.Viernes;50001.0;Meta;Villavicencio;Urbana;Usuario de moto;21:00 a 23:59;1.0
2016-05-27;5.Viernes;50313.0;Meta;Granada;Rural;Peatón;;1.0
2016-05-27;5.Viernes;52356.0;Narino;Ipiales;Rural;Usuario de moto;;1.0
2016-05-27;5.Viernes;54480.0;Norte Santander;Mutiscua;Rural;Usuario de V.Individual;;1.0
2016-05-27;5.Viernes;54720.0;Norte Santander;Sardinata;RURAL;Usuario de moto;;1.0
2016-05-27;5.Viernes;66001.0;Risaralda;Pereira;Urbana;Peatón;09:00 a 11:59;1.0
2016-05-27;5.Viernes;73268.0;Tolima;Espinal;Rural;Usuario de moto;;1.0
2016-05-27;5.Viernes;73408.0;Tolima;Lerida;Rural;Sin Información;;1.0
2016-05-27;5.Viernes;73483.0;Tolima;Natagaima;Rural;Usuario de moto;;1.0
2016-05-27;5.Viernes;76001.0;Valle Del Cauca;Cali;Urbana;Peatón;;1.0
2016-05-27;5.Viernes;76520.0;Valle Del Cauca;Palmira;Urbana;Usuario de moto;;1.0
2016-05-27;5.Viernes;86320.0;Putumayo;Orito;Urbana;Usuario de moto;;1.0
2016-05-27;5.Viernes;91001.0;Amazonas;Leticia;Urbana;Usuario de moto;00:00 a 02:59;1.0
2016-05-28;6.Sábado;5234.0;Antioquia;Dabeiba;Rural;Peatón;12:00 a 14:59;1.0
2016-05-28;6.Sábado;5360.0;Antioquia;Itagui;Urbana;Peatón;09:00 a 11:59;1.0
2016-05-28;6.Sábado;5656.0;Antioquia;San Jeronimo;Rural;Usuario de moto;21:00 a 23:59;1.0
2016-05-28;6.Sábado;8001.0;Atlantico;Barranquilla;Urbana;Usuario de moto;;1.0
2016-05-28;6.Sábado;11001.0;Bogota Dc;Bogota;Urbana;Peatón;15:00 a 17:59;1.0
2016-05-28;6.Sábado;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;03:00 a 05:59;1.0
2016-05-28;6.Sábado;19845.0;Cauca;Villa Rica;Rural;Usuario de moto;;1.0
2016-05-28;6.Sábado;23001.0;Cordoba;Monteria;Urbana;Usuario de moto;;1.0
2016-05-28;6.Sábado;25181.0;Cundinamarca;Choachi;Rural;Usuario de V.Individual;15:00 a 17:59;2.0
2016-05-28;6.Sábado;25290.0;Cundinamarca;Fusagasuga;Urbana;Usuario de moto;15:00 a 17:59;1.0
2016-05-28;6.Sábado;25793.0;Cundinamarca;Tausa;Rural;Usuario de moto;;1.0
2016-05-28;6.Sábado;41807.0;Huila;Timana;Rural;Usuario de V.Individual;;1.0
2016-05-28;6.Sábado;47980.0;Magdalena;Zona Bananera;Rural;Usuario de moto;;1.0
2016-05-28;6.Sábado;50001.0;Meta;Villavicencio;Rural;Usuario de moto;;1.0
2016-05-28;6.Sábado;50001.0;Meta;Villavicencio;Urbana;Usuario de bicicleta;12:00 a 14:59;1.0
2016-05-28;6.Sábado;54172.0;Norte Santander;Chinacota;Rural;Usuario de moto;15:00 a 17:59;1.0
2016-05-28;6.Sábado;63001.0;Quindio;Armenia;Urbana;Usuario de moto;;1.0
2016-05-28;6.SÁBADO;66001.0;Risaralda;Pereira;Rural;Usuario de moto;12:00 a 14:59;1.0
2016-05-28;6.Sábado;68547.0;Santander;Piedecuesta;Rural;Peatón;15:00 a 17:59;1.0
2016-05-28;6.Sábado;73001.0;Tolima;Ibague;Urbana;Usuario de moto;;1.0
2016-05-28;6.Sábado;73268.0;Tolima;Espinal;Rural;Usuario de moto;18:00 a 20:59;1.0
2016-05-28;6.Sábado;76520.0;Valle Del Cauca;Palmira;Urbana;Usuario de moto;12:00 a 14:59;1.0
2016-05-28;6.Sábado;76622.0;Valle Del Cauca;Roldanillo;Rural;Usuario de moto;12:00 a 14:59;1.0
2016-05-29;7.Domingo;5045.0;Antioquia;Apartado;Urbana;Usuario de moto;12:00 a 14:59;1.0
2016-05-29;7.Domingo;5088.0;Antioquia;Bello;Urbana;Peatón;18:00 a 20:59;1.0
2016-05-29;;5129.0;Antioquia;Caldas;Urbana;;06:00 a 08:59;1.0
2016-05-29;7.Domingo;5308.0;Antioquia;Girardota;Rural;Usuario de moto;06:00 a 08:59;1.0
2016-05-29;7.Domingo;5615.0;Antioquia;Rionegro;Rural;Usuario de moto;21:00 a 23:59;1.0
2016-05-29;7.Domingo;5658.0;Antioquia;San Jose La Montana;Rural;Usuario de moto;;1.0
2016-05-29;7.Domingo;5790.0;Antioquia;Taraza;Urbana;Sin Información;;1.0
2016-05-29;7.Domingo;17174.0;Caldas;Chinchina;Rural;;;1.0
2016-05-29;7.Domingo;19701.0;Cauca;Santa Rosa;Rural;Usuario T.Pasajeros;;3.0
;7.Domingo;20001.0;Cesar;Valledupar;Urbana;Usuario de V.Individual;;1.0
2016-05-29;7.Domingo;23417.0;Cordoba;Lorica;Rural;Usuario de bicicleta;;1.0
2016-05-29;7.Domingo;25307.0;Cundinamarca;Girardot;Urbana;Usuario de moto;;1.0
2016-05-29;7.Domingo;25873.0;Cundinamarca;Villapinzon;Urbana;Peatón;21:00 a 23:59;1.0
2016-05-29;7.Domingo;41770.0;Huila;Suaza;Rural;Usuario de moto;;1.0
2016-05-29;7.Domingo;44650.0;La Guajira;San Juan Del Cesar;Rural;Usuario de moto;;1.0
2016-05-29;7.Domingo;47551.0;Magdalena;Pivijay;Urbana;Peatón;;1.0
2016-05-29;7.Domingo;;Risaralda;Pereira;Urbana;Usuario de moto;15:00 a 17:59;2.0
2016-05-29;7.Domingo;68190.0;Santander;Cimitarra;Rural;Usuario de V.Individual;15:00 a 17:59;2.0
2016-05-29;7.Domingo;70221.0;Sucre;Covenas;Rural;Usuario de moto;21:00 a 23:59;1.0
2016-05-29;7.Domingo;73001.0;Tolima;Ibague;Urbana;Usuario de moto;06:00 a 08:59;1.0
2016-05-29;7.Domingo;73268.0;Tolima;Espinal;Rural;Usuario de moto;;1.0
2016-05-29;7.Domingo;76001.0;Valle Del Cauca;Cali;Urbana;Peatón;;2.0
2016-05-29;7.Domingo;76130.0;Valle Del Cauca;Candelaria;Rural;Usuario de moto;;1.0
2016-05-29;7.Domingo;85440.0;Casanare;Villanueva;Rural;;;1.0
2016-05-30;1.Lunes;5001.0;Antioquia;Medellin;Urbana;Usuario de moto;00:00 a 02:59;1.0
2016-05-30;1.Lunes;5079.0;Antioquia;Barbosa;Urbana;Usuario de moto;12:00 a 14:59;1.0
2016-05-30;1.Lunes;5172.0;Antioquia;Chigorodo;Rural;Peatón;;1.0
2016-05-30;1.Lunes;8001.0;Atlantico;Barranquilla;Urbana;Peatón;;1.0
2016-05-30;1.Lunes;;Bogota Dc;Bogota;Urbana;Peatón;;1,0
2016-05-30;1.Lunes;17001.0;Caldas;Manizales;Urbana;Peatón;12:00 a 14:59;1.0
2016-05-30;1.Lunes;19001.0;Cauca;Popayan;Urbana;Peatón;18:00 a 20:59;1.0
2016-05-30;1.Lunes;19001.0;Cauca;Popayan;Urbana;Usuario de moto;03:00 a 05:59;1.0
2016-05-30;1.Lunes;23001.0;Cordoba;Monteria;Rural;Usuario de moto;;1.0
2016-05-30;1.Lunes;23464.0;Cordoba;Momil;Urbana;Usuario de moto;03:00 a 05:59;1.0
2016-05-30;1.Lunes;44001.0;La Guajira;;Urbana;Peatón;18:00 a 20:59;1.0
2016-05-30;1.Lunes;50001.0;Meta;Villavicencio;Rural;Usuario de V.Individual;;1.0
2016-05-30;1.Lunes;50001.0;;Villavicencio;Urbana;Usuario de moto;09:00 a 11:59;1.0
2016-05-30;1.Lunes;52835.0;Narino;Tumaco;Rural;Usuario de moto;;1.0
2016-05-30;1.Lunes;68755.0;Santander;Socorro;Urbana;Usuario de moto;;1.0
2016-05-30;1.Lunes;76001.0;Valle Del Cauca;Cali;Urbana;Peatón;;1.0
2016-05-30;1.Lunes;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de moto;;1.0
2016-05-30;1.Lunes; 76147.0 ;Valle Del Cauca;Cartago;Sin Información;Usuario de moto;21:00 a 23:59;1.0
2016-06-03;5.Viernes;5001.0;Antioquia;Medellin;Urbana;Peatón;18:00 a 20:59;1.0
2016-06-03;5.Viernes;5088.0;Antioquia;Bello;Urbana;Usuario de V.Individual;15:00 a 17:59;2.0
2016-06-03;;8433.0;Atlantico;Malambo;Urbana;Usuario de moto;;2.0
2016-06-03;5.Viernes;8573.0;Atlantico;Puerto Colombia;  Urbana  ;Usuario de moto;21:00 a 23:59;1.0
